region_id,area_km2,geo_x,geo_y,grail_anom_context,grail_boug_context,grail_note
14140,0.685,-39571.91879562044,-3782.255474452555,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14155,0.381875,9855.10556464811,-3956.251227495908,115.8281,80.8172,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14169,0.74875,-41765.79632721202,-3751.6285475792974,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14234,0.600625,-29816.108740894902,-3938.417793964618,197.9616,97.7418,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14243,0.14625,7248.858974358969,-4484.756410256407,115.8281,80.8172,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14249,0.233125,9838.172922252008,-4620.009383378012,-15.0742,77.5565,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14289,0.220625,9562.88526912182,-4370.179886685553,115.8281,80.8172,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14298,0.165625,-41609.08490566038,-4422.8962264150905,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14329,0.29125,-41264.44849785408,-4634.5321888412,57.7818,98.3332,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14364,0.203125,-9305.192307692305,-4638.653846153844,268.3,83.5558,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14368,0.158125,35938.92687747035,-4676.27865612648,71.5812,82.9217,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14387,0.595,24402.49369747899,-4906.537815126052,159.2376,82.1903,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14396,0.16875,5712.648148148153,-5221.444444444445,-15.0742,77.5565,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14404,0.10375,-39260.43975903615,-4993.777108433729,57.7818,98.3332,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14425,0.149375,7409.541841004182,-4863.307531380749,-15.0742,77.5565,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14436,0.674375,-41494.84661723818,-5363.633456904543,57.7818,98.3332,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14454,0.215,34804.73255813954,-4821.811046511626,71.5812,82.9217,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14485,0.304375,-40872.471252566735,-4998.832648870637,57.7818,98.3332,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14498,0.210625,-43872.08753709199,-5054.767062314539,57.7818,98.3332,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14524,0.14125,39803.26106194689,-5235.451327433628,71.5812,82.9217,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14533,0.15375,-41875.29674796748,-5291.674796747968,57.7818,98.3332,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14553,0.24875,7084.675879396978,-5211.057788944723,-15.0742,77.5565,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14567,0.1,43229.65625,-5339.8125,71.5812,82.9217,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14628,0.379375,-40307.7899505766,-5392.292421746293,57.7818,98.3332,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14665,0.100625,-26826.74223602485,-5876.208074534159,117.2382,89.0249,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14668,0.389375,25614.989566613163,-5925.503210272873,127.1508,86.7202,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
